Country,State,State LGD Code,Year,Month,Settlement of Integrated goods and services tax ( IGST )_avg,Settlement of Integrated goods and services tax ( IGST )_max,Settlement of Integrated goods and services tax ( IGST )_min,Settlement of Integrated goods and services tax ( IGST )_sum,Settlement of Integrated goods and services tax ( IGST )_count,Settlement of Integrated goods and services tax ( IGST )_stddev,Settlement of Integrated goods and services tax ( IGST )_LandAreaWeight,Settlement of Integrated goods and services tax ( IGST )_TotalPopulationWeight,Settlement of Integrated goods and services tax ( IGST )_NumberOfHouseholdsWeight,Settlement of Integrated goods and services tax ( IGST )_TotalPopulationMaleWeight,Settlement of Integrated goods and services tax ( IGST )_TotalPopulationFemaleWeight
India,Puducherry,34,"Calendar Year (Jan - Dec), 2019","August, 2019",31.1562936064,31.1562936064,31.1562936064,31.1562936064,1,,31.156,31.156,31.156,31.156,31.156
India,Puducherry,34,"Calendar Year (Jan - Dec), 2019","September, 2019",30.0664998,30.0664998,30.0664998,30.0664998,1,,30.066,30.066,30.066,30.066,30.066
India,Puducherry,34,"Calendar Year (Jan - Dec), 2019","October, 2019",18.6916572,18.6916572,18.6916572,18.6916572,1,,18.692,18.692,18.692,18.692,18.692
India,Puducherry,34,"Calendar Year (Jan - Dec), 2019","November, 2019",32.551452,32.551452,32.551452,32.551452,1,,32.551,32.551,32.551,32.551,32.551
India,Puducherry,34,"Calendar Year (Jan - Dec), 2019","December, 2019",32.0,32.0,32.0,32.0,1,,32.0,32.0,32.0,32.0,32.0
India,Puducherry,34,"Calendar Year (Jan - Dec), 2020","January, 2020",31.0,31.0,31.0,31.0,1,,31.0,31.0,31.0,31.0,31.0
India,Puducherry,34,"Calendar Year (Jan - Dec), 2020","February, 2020",32.2,32.2,32.2,32.2,1,,32.2,32.2,32.2,32.2,32.2
India,Puducherry,34,"Calendar Year (Jan - Dec), 2020","March, 2020",33.2756485,33.2756485,33.2756485,33.2756485,1,,33.276,33.276,33.276,33.276,33.276
India,Puducherry,34,"Calendar Year (Jan - Dec), 2020","April, 2020",-0.13,-0.13,-0.13,-0.13,1,,-0.13,-0.13,-0.13,-0.13,-0.13
India,Puducherry,34,"Calendar Year (Jan - Dec), 2020","May, 2020",12.02,12.02,12.02,12.02,1,,12.02,12.02,12.02,12.02,12.02
India,Puducherry,34,"Calendar Year (Jan - Dec), 2020","June, 2020",17.5,17.5,17.5,17.5,1,,17.5,17.5,17.5,17.5,17.5
India,Puducherry,34,"Calendar Year (Jan - Dec), 2020","July, 2020",31.489675351,31.489675351,31.489675351,31.489675351,1,,31.49,31.49,31.49,31.49,31.49
India,Puducherry,34,"Calendar Year (Jan - Dec), 2020","August, 2020",25.527421944,25.527421944,25.527421944,25.527421944,1,,25.527,25.527,25.527,25.527,25.527
India,Puducherry,34,"Calendar Year (Jan - Dec), 2020","September, 2020",33.502662371,33.502662371,33.502662371,33.502662371,1,,33.503,33.503,33.503,33.503,33.503
India,Puducherry,34,"Calendar Year (Jan - Dec), 2020","October, 2020",38.645253534,38.645253534,38.645253534,38.645253534,1,,38.645,38.645,38.645,38.645,38.645
India,Puducherry,34,"Calendar Year (Jan - Dec), 2020","November, 2020",35.679247501,35.679247501,35.679247501,35.679247501,1,,35.679,35.679,35.679,35.679,35.679
India,Puducherry,34,"Calendar Year (Jan - Dec), 2020","December, 2020",43.288475835,43.288475835,43.288475835,43.288475835,1,,43.288,43.288,43.288,43.288,43.288
India,Puducherry,34,"Calendar Year (Jan - Dec), 2021","January, 2021",40.029075279,40.029075279,40.029075279,40.029075279,1,,40.029,40.029,40.029,40.029,40.029
India,Puducherry,34,"Calendar Year (Jan - Dec), 2021","February, 2021",36.773733552,36.773733552,36.773733552,36.773733552,1,,36.774,36.774,36.774,36.774,36.774
India,Puducherry,34,"Calendar Year (Jan - Dec), 2021","March, 2021",33.076847082,33.076847082,33.076847082,33.076847082,1,,33.077,33.077,33.077,33.077,33.077
India,Puducherry,34,"Calendar Year (Jan - Dec), 2021","April, 2021",47.209685665,47.209685665,47.209685665,47.209685665,1,,47.21,47.21,47.21,47.21,47.21
India,Puducherry,34,"Calendar Year (Jan - Dec), 2021","May, 2021",12.769007248,12.769007248,12.769007248,12.769007248,1,,12.769,12.769,12.769,12.769,12.769
India,Puducherry,34,"Calendar Year (Jan - Dec), 2021","June, 2021",30.767558692,30.767558692,30.767558692,30.767558692,1,,30.768,30.768,30.768,30.768,30.768
India,Puducherry,34,"Calendar Year (Jan - Dec), 2021","July, 2021",50.892135753,50.892135753,50.892135753,50.892135753,1,,50.892,50.892,50.892,50.892,50.892
India,Puducherry,34,"Calendar Year (Jan - Dec), 2021","August, 2021",60.353921447,60.353921447,60.353921447,60.353921447,1,,60.354,60.354,60.354,60.354,60.354
India,Puducherry,34,"Calendar Year (Jan - Dec), 2021","September, 2021",46.719557564,46.719557564,46.719557564,46.719557564,1,,46.72,46.72,46.72,46.72,46.72
India,Puducherry,34,"Calendar Year (Jan - Dec), 2021","October, 2021",40.869866151,40.869866151,40.869866151,40.869866151,1,,40.87,40.87,40.87,40.87,40.87
India,Puducherry,34,"Calendar Year (Jan - Dec), 2021","November, 2021",43.269232141,43.269232141,43.269232141,43.269232141,1,,43.269,43.269,43.269,43.269,43.269
India,Puducherry,34,"Calendar Year (Jan - Dec), 2021","December, 2021",36.514740026,36.514740026,36.514740026,36.514740026,1,,36.515,36.515,36.515,36.515,36.515
India,Puducherry,34,"Calendar Year (Jan - Dec), 2022","January, 2022",46.312125357,46.312125357,46.312125357,46.312125357,1,,46.312,46.312,46.312,46.312,46.312
India,Puducherry,34,"Calendar Year (Jan - Dec), 2022","February, 2022",38.646240337,38.646240337,38.646240337,38.646240337,1,,38.646,38.646,38.646,38.646,38.646
India,Puducherry,34,"Calendar Year (Jan - Dec), 2022","March, 2022",41.251002103,41.251002103,41.251002103,41.251002103,1,,41.251,41.251,41.251,41.251,41.251
India,Puducherry,34,"Calendar Year (Jan - Dec), 2022","April, 2022",55.438008637,55.438008637,55.438008637,55.438008637,1,,55.438,55.438,55.438,55.438,55.438
India,Puducherry,34,"Calendar Year (Jan - Dec), 2022","May, 2022",44.845011337,44.845011337,44.845011337,44.845011337,1,,44.845,44.845,44.845,44.845,44.845
India,Puducherry,34,"Calendar Year (Jan - Dec), 2022","June, 2022",52.959610383,52.959610383,52.959610383,52.959610383,1,,52.96,52.96,52.96,52.96,52.96
India,Andaman And Nicobar Islands,35,"Calendar Year (Jan - Dec), 2017","August, 2017",2.176033214,2.176033214,2.176033214,2.176033214,1,,2.176,2.176,2.176,2.176,2.176
India,Andaman And Nicobar Islands,35,"Calendar Year (Jan - Dec), 2017","September, 2017",5.4610824,5.4610824,5.4610824,5.4610824,1,,5.461,5.461,5.461,5.461,5.461
India,Andaman And Nicobar Islands,35,"Calendar Year (Jan - Dec), 2017","October, 2017",7.745768141,7.745768141,7.745768141,7.745768141,1,,7.746,7.746,7.746,7.746,7.746
India,Andaman And Nicobar Islands,35,"Calendar Year (Jan - Dec), 2017","November, 2017",8.0718455,8.0718455,8.0718455,8.0718455,1,,8.072,8.072,8.072,8.072,8.072
India,Andaman And Nicobar Islands,35,"Calendar Year (Jan - Dec), 2017","December, 2017",11.5861688,11.5861688,11.5861688,11.5861688,1,,11.586,11.586,11.586,11.586,11.586
India,Andaman And Nicobar Islands,35,"Calendar Year (Jan - Dec), 2018","January, 2018",13.265009,13.265009,13.265009,13.265009,1,,13.265,13.265,13.265,13.265,13.265
India,Andaman And Nicobar Islands,35,"Calendar Year (Jan - Dec), 2018","February, 2018",9.7971395,9.7971395,9.7971395,9.7971395,1,,9.797,9.797,9.797,9.797,9.797
India,Andaman And Nicobar Islands,35,"Calendar Year (Jan - Dec), 2018","March, 2018",12.691864,12.691864,12.691864,12.691864,1,,12.692,12.692,12.692,12.692,12.692
India,Andaman And Nicobar Islands,35,"Calendar Year (Jan - Dec), 2018","April, 2018",16.3535596,16.3535596,16.3535596,16.3535596,1,,16.354,16.354,16.354,16.354,16.354
India,Andaman And Nicobar Islands,35,"Calendar Year (Jan - Dec), 2018","May, 2018",12.5876195,12.5876195,12.5876195,12.5876195,1,,12.588,12.588,12.588,12.588,12.588
India,Andaman And Nicobar Islands,35,"Calendar Year (Jan - Dec), 2018","June, 2018",14.5082247,14.5082247,14.5082247,14.5082247,1,,14.508,14.508,14.508,14.508,14.508
India,Andaman And Nicobar Islands,35,"Calendar Year (Jan - Dec), 2018","July, 2018",11.323343,11.323343,11.323343,11.323343,1,,11.323,11.323,11.323,11.323,11.323
India,Andaman And Nicobar Islands,35,"Calendar Year (Jan - Dec), 2018","August, 2018",13.93316438,13.93316438,13.93316438,13.93316438,1,,13.933,13.933,13.933,13.933,13.933
India,Andaman And Nicobar Islands,35,"Calendar Year (Jan - Dec), 2018","September, 2018",10.7718423,10.7718423,10.7718423,10.7718423,1,,10.772,10.772,10.772,10.772,10.772
India,Andaman And Nicobar Islands,35,"Calendar Year (Jan - Dec), 2018","October, 2018",14.5461643,14.5461643,14.5461643,14.5461643,1,,14.546,14.546,14.546,14.546,14.546
India,Andaman And Nicobar Islands,35,"Calendar Year (Jan - Dec), 2018","November, 2018",13.3198706,13.3198706,13.3198706,13.3198706,1,,13.32,13.32,13.32,13.32,13.32
India,Andaman And Nicobar Islands,35,"Calendar Year (Jan - Dec), 2018","December, 2018",12.6709734,12.6709734,12.6709734,12.6709734,1,,12.671,12.671,12.671,12.671,12.671
India,Andaman And Nicobar Islands,35,"Calendar Year (Jan - Dec), 2019","January, 2019",17.3860792,17.3860792,17.3860792,17.3860792,1,,17.386,17.386,17.386,17.386,17.386
India,Andaman And Nicobar Islands,35,"Calendar Year (Jan - Dec), 2019","February, 2019",19.164750152,19.164750152,19.164750152,19.164750152,1,,19.165,19.165,19.165,19.165,19.165
India,Andaman And Nicobar Islands,35,"Calendar Year (Jan - Dec), 2019","March, 2019",21.0575621,21.0575621,21.0575621,21.0575621,1,,21.058,21.058,21.058,21.058,21.058
India,Andaman And Nicobar Islands,35,"Calendar Year (Jan - Dec), 2019","April, 2019",20.6094664,20.6094664,20.6094664,20.6094664,1,,20.609,20.609,20.609,20.609,20.609
India,Andaman And Nicobar Islands,35,"Calendar Year (Jan - Dec), 2019","May, 2019",13.4254717,13.4254717,13.4254717,13.4254717,1,,13.425,13.425,13.425,13.425,13.425
India,Andaman And Nicobar Islands,35,"Calendar Year (Jan - Dec), 2019","June, 2019",15.0567018,15.0567018,15.0567018,15.0567018,1,,15.057,15.057,15.057,15.057,15.057
India,Andaman And Nicobar Islands,35,"Calendar Year (Jan - Dec), 2019","July, 2019",14.4740861,14.4740861,14.4740861,14.4740861,1,,14.474,14.474,14.474,14.474,14.474
India,Andaman And Nicobar Islands,35,"Calendar Year (Jan - Dec), 2019","August, 2019",19.3296606744,19.3296606744,19.3296606744,19.3296606744,1,,19.33,19.33,19.33,19.33,19.33
India,Andaman And Nicobar Islands,35,"Calendar Year (Jan - Dec), 2019","September, 2019",12.5901674,12.5901674,12.5901674,12.5901674,1,,12.59,12.59,12.59,12.59,12.59
India,Andaman And Nicobar Islands,35,"Calendar Year (Jan - Dec), 2019","October, 2019",11.94397,11.94397,11.94397,11.94397,1,,11.944,11.944,11.944,11.944,11.944
India,Andaman And Nicobar Islands,35,"Calendar Year (Jan - Dec), 2019","November, 2019",24.6472267,24.6472267,24.6472267,24.6472267,1,,24.647,24.647,24.647,24.647,24.647
India,Andaman And Nicobar Islands,35,"Calendar Year (Jan - Dec), 2019","December, 2019",26.0,26.0,26.0,26.0,1,,26.0,26.0,26.0,26.0,26.0
India,Andaman And Nicobar Islands,35,"Calendar Year (Jan - Dec), 2020","January, 2020",18.0,18.0,18.0,18.0,1,,18.0,18.0,18.0,18.0,18.0
India,Andaman And Nicobar Islands,35,"Calendar Year (Jan - Dec), 2020","February, 2020",16.8,16.8,16.8,16.8,1,,16.8,16.8,16.8,16.8,16.8
India,Andaman And Nicobar Islands,35,"Calendar Year (Jan - Dec), 2020","March, 2020",19.7172355,19.7172355,19.7172355,19.7172355,1,,19.717,19.717,19.717,19.717,19.717
India,Andaman And Nicobar Islands,35,"Calendar Year (Jan - Dec), 2020","April, 2020",2.31,2.31,2.31,2.31,1,,2.31,2.31,2.31,2.31,2.31
India,Andaman And Nicobar Islands,35,"Calendar Year (Jan - Dec), 2020","May, 2020",7.54,7.54,7.54,7.54,1,,7.54,7.54,7.54,7.54,7.54
India,Andaman And Nicobar Islands,35,"Calendar Year (Jan - Dec), 2020","June, 2020",14.1,14.1,14.1,14.1,1,,14.1,14.1,14.1,14.1,14.1
India,Andaman And Nicobar Islands,35,"Calendar Year (Jan - Dec), 2020","July, 2020",20.260607235,20.260607235,20.260607235,20.260607235,1,,20.261,20.261,20.261,20.261,20.261
India,Andaman And Nicobar Islands,35,"Calendar Year (Jan - Dec), 2020","August, 2020",13.852804799,13.852804799,13.852804799,13.852804799,1,,13.853,13.853,13.853,13.853,13.853
India,Andaman And Nicobar Islands,35,"Calendar Year (Jan - Dec), 2020","September, 2020",21.292840972,21.292840972,21.292840972,21.292840972,1,,21.293,21.293,21.293,21.293,21.293
India,Andaman And Nicobar Islands,35,"Calendar Year (Jan - Dec), 2020","October, 2020",25.888117704,25.888117704,25.888117704,25.888117704,1,,25.888,25.888,25.888,25.888,25.888
India,Andaman And Nicobar Islands,35,"Calendar Year (Jan - Dec), 2020","November, 2020",20.333538496,20.333538496,20.333538496,20.333538496,1,,20.334,20.334,20.334,20.334,20.334
India,Andaman And Nicobar Islands,35,"Calendar Year (Jan - Dec), 2020","December, 2020",20.996587723,20.996587723,20.996587723,20.996587723,1,,20.997,20.997,20.997,20.997,20.997
India,Andaman And Nicobar Islands,35,"Calendar Year (Jan - Dec), 2021","January, 2021",20.189540556,20.189540556,20.189540556,20.189540556,1,,20.19,20.19,20.19,20.19,20.19
India,Andaman And Nicobar Islands,35,"Calendar Year (Jan - Dec), 2021","February, 2021",20.329164332,20.329164332,20.329164332,20.329164332,1,,20.329,20.329,20.329,20.329,20.329
India,Andaman And Nicobar Islands,35,"Calendar Year (Jan - Dec), 2021","March, 2021",18.628743565,18.628743565,18.628743565,18.628743565,1,,18.629,18.629,18.629,18.629,18.629
India,Andaman And Nicobar Islands,35,"Calendar Year (Jan - Dec), 2021","April, 2021",20.825518686,20.825518686,20.825518686,20.825518686,1,,20.826,20.826,20.826,20.826,20.826
India,Andaman And Nicobar Islands,35,"Calendar Year (Jan - Dec), 2021","May, 2021",8.714420804,8.714420804,8.714420804,8.714420804,1,,8.714,8.714,8.714,8.714,8.714
India,Andaman And Nicobar Islands,35,"Calendar Year (Jan - Dec), 2021","June, 2021",10.848376853,10.848376853,10.848376853,10.848376853,1,,10.848,10.848,10.848,10.848,10.848
India,Andaman And Nicobar Islands,35,"Calendar Year (Jan - Dec), 2021","July, 2021",24.091540436,24.091540436,24.091540436,24.091540436,1,,24.092,24.092,24.092,24.092,24.092
India,Andaman And Nicobar Islands,35,"Calendar Year (Jan - Dec), 2021","August, 2021",17.604003256,17.604003256,17.604003256,17.604003256,1,,17.604,17.604,17.604,17.604,17.604
India,Andaman And Nicobar Islands,35,"Calendar Year (Jan - Dec), 2021","September, 2021",18.536109843,18.536109843,18.536109843,18.536109843,1,,18.536,18.536,18.536,18.536,18.536
India,Andaman And Nicobar Islands,35,"Calendar Year (Jan - Dec), 2021","October, 2021",19.516751559,19.516751559,19.516751559,19.516751559,1,,19.517,19.517,19.517,19.517,19.517
India,Andaman And Nicobar Islands,35,"Calendar Year (Jan - Dec), 2021","November, 2021",18.571357076,18.571357076,18.571357076,18.571357076,1,,18.571,18.571,18.571,18.571,18.571
India,Andaman And Nicobar Islands,35,"Calendar Year (Jan - Dec), 2021","December, 2021",21.651368256,21.651368256,21.651368256,21.651368256,1,,21.651,21.651,21.651,21.651,21.651
India,Andaman And Nicobar Islands,35,"Calendar Year (Jan - Dec), 2022","January, 2022",24.23577128,24.23577128,24.23577128,24.23577128,1,,24.236,24.236,24.236,24.236,24.236
India,Andaman And Nicobar Islands,35,"Calendar Year (Jan - Dec), 2022","February, 2022",20.928396857,20.928396857,20.928396857,20.928396857,1,,20.928,20.928,20.928,20.928,20.928
India,Andaman And Nicobar Islands,35,"Calendar Year (Jan - Dec), 2022","March, 2022",26.008171744,26.008171744,26.008171744,26.008171744,1,,26.008,26.008,26.008,26.008,26.008
India,Andaman And Nicobar Islands,35,"Calendar Year (Jan - Dec), 2022","April, 2022",23.651363928,23.651363928,23.651363928,23.651363928,1,,23.651,23.651,23.651,23.651,23.651
India,Andaman And Nicobar Islands,35,"Calendar Year (Jan - Dec), 2022","May, 2022",20.792247729,20.792247729,20.792247729,20.792247729,1,,20.792,20.792,20.792,20.792,20.792
India,Andaman And Nicobar Islands,35,"Calendar Year (Jan - Dec), 2022","June, 2022",22.785955789,22.785955789,22.785955789,22.785955789,1,,22.786,22.786,22.786,22.786,22.786
India,Telangana,36,"Calendar Year (Jan - Dec), 2017","August, 2017",418.553260299,418.553260299,418.553260299,418.553260299,1,,418.553,418.553,418.553,418.553,418.553
India,Telangana,36,"Calendar Year (Jan - Dec), 2017","September, 2017",669.352234,669.352234,669.352234,669.352234,1,,669.352,669.352,669.352,669.352,669.352
India,Telangana,36,"Calendar Year (Jan - Dec), 2017","October, 2017",784.385585861,784.385585861,784.385585861,784.385585861,1,,784.386,784.386,784.386,784.386,784.386
India,Telangana,36,"Calendar Year (Jan - Dec), 2017","November, 2017",798.5656718,798.5656718,798.5656718,798.5656718,1,,798.566,798.566,798.566,798.566,798.566
India,Telangana,36,"Calendar Year (Jan - Dec), 2017","December, 2017",768.0167187,768.0167187,768.0167187,768.0167187,1,,768.017,768.017,768.017,768.017,768.017
India,Telangana,36,"Calendar Year (Jan - Dec), 2018","January, 2018",800.7645683,800.7645683,800.7645683,800.7645683,1,,800.765,800.765,800.765,800.765,800.765
India,Telangana,36,"Calendar Year (Jan - Dec), 2018","February, 2018",790.6715112,790.6715112,790.6715112,790.6715112,1,,790.672,790.672,790.672,790.672,790.672
India,Telangana,36,"Calendar Year (Jan - Dec), 2018","March, 2018",799.1125468,799.1125468,799.1125468,799.1125468,1,,799.113,799.113,799.113,799.113,799.113
India,Telangana,36,"Calendar Year (Jan - Dec), 2018","April, 2018",786.1069488,786.1069488,786.1069488,786.1069488,1,,786.107,786.107,786.107,786.107,786.107
India,Telangana,36,"Calendar Year (Jan - Dec), 2018","May, 2018",825.6715173,825.6715173,825.6715173,825.6715173,1,,825.672,825.672,825.672,825.672,825.672
India,Telangana,36,"Calendar Year (Jan - Dec), 2018","June, 2018",818.7360047,818.7360047,818.7360047,818.7360047,1,,818.736,818.736,818.736,818.736,818.736
India,Telangana,36,"Calendar Year (Jan - Dec), 2018","July, 2018",894.096601,894.096601,894.096601,894.096601,1,,894.097,894.097,894.097,894.097,894.097
India,Telangana,36,"Calendar Year (Jan - Dec), 2018","August, 2018",858.071542409,858.071542409,858.071542409,858.071542409,1,,858.072,858.072,858.072,858.072,858.072
India,Telangana,36,"Calendar Year (Jan - Dec), 2018","September, 2018",868.1562424,868.1562424,868.1562424,868.1562424,1,,868.156,868.156,868.156,868.156,868.156
India,Telangana,36,"Calendar Year (Jan - Dec), 2018","October, 2018",844.8563795,844.8563795,844.8563795,844.8563795,1,,844.856,844.856,844.856,844.856,844.856
India,Telangana,36,"Calendar Year (Jan - Dec), 2018","November, 2018",927.3842858,927.3842858,927.3842858,927.3842858,1,,927.384,927.384,927.384,927.384,927.384
India,Telangana,36,"Calendar Year (Jan - Dec), 2018","December, 2018",827.1639688,827.1639688,827.1639688,827.1639688,1,,827.164,827.164,827.164,827.164,827.164
India,Telangana,36,"Calendar Year (Jan - Dec), 2019","January, 2019",794.8094852,794.8094852,794.8094852,794.8094852,1,,794.809,794.809,794.809,794.809,794.809
India,Telangana,36,"Calendar Year (Jan - Dec), 2019","February, 2019",934.764184908,934.764184908,934.764184908,934.764184908,1,,934.764,934.764,934.764,934.764,934.764
India,Telangana,36,"Calendar Year (Jan - Dec), 2019","March, 2019",789.2190943,789.2190943,789.2190943,789.2190943,1,,789.219,789.219,789.219,789.219,789.219
India,Telangana,36,"Calendar Year (Jan - Dec), 2019","April, 2019",911.8136052,911.8136052,911.8136052,911.8136052,1,,911.814,911.814,911.814,911.814,911.814
India,Telangana,36,"Calendar Year (Jan - Dec), 2019","May, 2019",797.6306998,797.6306998,797.6306998,797.6306998,1,,797.631,797.631,797.631,797.631,797.631
India,Telangana,36,"Calendar Year (Jan - Dec), 2019","June, 2019",793.3732169,793.3732169,793.3732169,793.3732169,1,,793.373,793.373,793.373,793.373,793.373
India,Telangana,36,"Calendar Year (Jan - Dec), 2019","July, 2019",1040.2577846,1040.2577846,1040.2577846,1040.2577846,1,,1040.258,1040.258,1040.258,1040.258,1040.258
India,Telangana,36,"Calendar Year (Jan - Dec), 2019","August, 2019",873.7289613702,873.7289613702,873.7289613702,873.7289613702,1,,873.729,873.729,873.729,873.729,873.729
India,Telangana,36,"Calendar Year (Jan - Dec), 2019","September, 2019",912.9931452,912.9931452,912.9931452,912.9931452,1,,912.993,912.993,912.993,912.993,912.993
India,Telangana,36,"Calendar Year (Jan - Dec), 2019","October, 2019",785.5390788,785.5390788,785.5390788,785.5390788,1,,785.539,785.539,785.539,785.539,785.539
India,Telangana,36,"Calendar Year (Jan - Dec), 2019","November, 2019",944.7687816,944.7687816,944.7687816,944.7687816,1,,944.769,944.769,944.769,944.769,944.769
India,Telangana,36,"Calendar Year (Jan - Dec), 2019","December, 2019",712.0,712.0,712.0,712.0,1,,712.0,712.0,712.0,712.0,712.0
India,Telangana,36,"Calendar Year (Jan - Dec), 2020","January, 2020",964.0,964.0,964.0,964.0,1,,964.0,964.0,964.0,964.0,964.0
